 Historical Data - End of Day BEZEQ,,,,,,,,,,,,,,,,,
 From 01/01/2013 To 31/12/2018
Date,Adjusted Closing Price,Closing Price (0.01 NIS),Change (%),Opening Price,Base Price,High Price,Low Price,Capital Listed for Trading,Market Cap (NIS thousands),Turnover(NIS),Volume,Transactions,Ex Ttype,Ex Coefficient,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float Rate,Last IANS Update
29/08/2013,353.6028,592.0000,4.78,579.8000,565.0000,592.0000,575.0000,2726698385,16142054,119510601,20531156,3659,,,2670895650,80.00,01/07/2010
28/08/2013,337.4888,565.0000,3.90,541.0000,543.8000,572.5000,540.1000,2726698385,15405846,82972873,14956108,3856,,,2670895650,80.00,01/07/2010
27/08/2013,324.8225,543.8000,-5.92,575.0000,578.0000,576.3000,543.8000,2726555855,14827011,80509043,14377686,3737,,,2670895650,80.00,01/07/2010
26/08/2013,345.2423,578.0000,-3.34,596.7000,598.0000,596.7000,574.3000,2726555855,15759493,34771042,5977133,1873,,,2670895650,80.00,01/07/2010
25/08/2013,357.2043,598.0000,1.36,593.9000,590.0000,602.4000,593.5000,2726544990,16304739,7020200,1173667,528,,,2670895650,80.00,01/07/2010
22/08/2013,352.4211,590.0000,-1.50,600.0000,599.0000,608.8000,590.0000,2726543374,16086606,47635410,7914346,2232,,,2670895650,80.00,01/07/2010
21/08/2013,357.7871,599.0000,-1.80,608.3000,610.0000,608.3000,596.6000,2726543374,16331995,41816593,6965300,1328,,,2670895650,80.00,01/07/2010
20/08/2013,364.3590,610.0000,-0.62,615.0000,613.8000,615.6000,608.5000,2726537685,16631880,34567377,5664718,1494,,,2670895650,80.00,01/07/2010
19/08/2013,366.6333,613.8000,1.56,607.4000,604.4000,616.0000,606.6000,2726519929,16735379,91491378,14962491,3018,,,2670895650,80.00,01/07/2010
18/08/2013,361.0164,604.4000,0.32,604.0000,602.5000,604.4000,595.0000,2726504166,16478991,30632754,5110817,1042,,,2670895650,80.00,01/07/2010
15/08/2013,359.8834,602.5000,0.42,600.0000,600.0000,603.0000,587.6000,2726504166,16427188,72040824,12072614,2511,,,2670895650,80.00,01/07/2010
14/08/2013,358.3860,600.0000,0.00,600.0000,600.0000,612.0000,595.2000,2726478800,16358873,92038817,15213046,3137,,,2670895650,80.00,01/07/2010
13/08/2013,358.3860,600.0000,3.63,580.0000,579.0000,600.0000,580.0000,2726465009,16358790,80840730,13621601,2621,,,2670895650,80.00,01/07/2010
12/08/2013,345.8411,579.0000,1.94,572.3000,568.0000,579.3000,568.3000,2726465009,15786232,49459153,8601507,2165,,,2670895650,80.00,01/07/2010
11/08/2013,339.2774,568.0000,-3.73,588.0000,590.0000,588.9000,566.0000,2726447191,15486220,31916155,5568398,1804,,,2670895650,80.00,01/07/2010
08/08/2013,352.4211,590.0000,-3.28,607.0000,610.0000,609.4000,590.0000,2726447191,16086038,33284461,5556263,1552,,,2670895650,80.00,01/07/2010
07/08/2013,364.3590,610.0000,1.82,599.1000,599.1000,619.0000,597.0000,2726410884,16631106,65633541,10780815,2007,,,2670895650,80.00,01/07/2010
06/08/2013,357.8599,599.1000,0.52,596.6000,596.0000,604.5000,593.2000,2725680858,16329554,51459573,8607242,1564,,,2670895650,80.00,01/07/2010
05/08/2013,355.9903,596.0000,1.71,604.0000,586.0000,606.8000,590.1000,2725671098,16245000,67036966,11245853,2724,,,2670895650,80.00,01/07/2010
04/08/2013,350.0337,586.0000,-1.01,590.0000,592.0000,596.9000,583.0000,2725667730,15972413,27342685,4641974,1449,,,2670895650,80.00,01/07/2010
01/08/2013,353.6028,592.0000,2.85,577.0000,575.6000,592.0000,577.0000,2725663211,16135926,82820348,14188233,2603,,,2670895650,80.00,01/07/2010
31/07/2013,343.8260,575.6000,1.70,568.8000,566.0000,575.6000,558.7000,2725653399,15688861,67351317,11805265,2200,,,2670895650,80.00,01/07/2010
30/07/2013,338.0876,566.0000,2.35,557.0000,553.0000,571.8000,554.4000,2725642969,15427139,103851428,18441768,3748,,,2670895650,80.00,01/07/2010
29/07/2013,330.3179,553.0000,1.41,548.0000,545.3000,556.7000,547.0000,2725638073,15072779,71747702,12973729,2230,,,2670895650,80.00,01/07/2010
28/07/2013,325.7209,545.3000,-0.85,545.0000,550.0000,547.0000,544.5000,2725629954,14862860,7995880,1466631,483,,,2670895650,80.00,01/07/2010
25/07/2013,328.5213,550.0000,0.00,553.0000,550.0000,557.0000,539.0000,2725627952,14990954,126864053,23061116,1895,,,2670895650,80.00,01/07/2010
24/07/2013,328.5213,550.0000,0.92,545.0000,545.0000,552.0000,545.0000,2725627952,14990954,31195635,5681366,1381,,,2670895650,80.00,01/07/2010
23/07/2013,325.5347,545.0000,1.49,546.0000,537.0000,548.6000,539.3000,2725627952,14854672,35336819,6484092,1479,,,2670895650,80.00,01/07/2010
22/07/2013,320.7597,537.0000,1.13,533.8000,531.0000,539.5000,532.3000,2725627952,14636622,21098865,3927314,1002,,,2670895650,80.00,01/07/2010
21/07/2013,317.1742,531.0000,-1.34,540.0000,538.2000,541.8000,530.2000,2725627952,14473084,15980409,2992911,1116,,,2670895650,80.00,01/07/2010
18/07/2013,321.4800,538.2000,0.11,537.6000,537.6000,542.9000,527.6000,2725627582,14669328,74336245,13857536,2076,,,2670895650,80.00,01/07/2010
17/07/2013,321.1156,537.6000,-0.44,546.0000,540.0000,547.8000,533.0000,2725624186,14652956,128181284,23757594,3001,,,2670895650,80.00,01/07/2010
15/07/2013,322.5563,540.0000,0.00,543.9000,540.0000,556.0000,540.0000,2725623780,14718368,186047379,33906085,3989,,,2670895650,80.00,01/07/2010
14/07/2013,322.5563,540.0000,0.93,542.0000,535.0000,545.0000,538.8000,2725623780,14718368,38657642,7132257,1553,,,2670895650,80.00,01/07/2010
11/07/2013,319.5617,535.0000,4.49,514.5000,512.0000,535.9000,513.6000,2725623780,14582087,142854513,27101272,3855,,,2670895650,80.00,01/07/2010
10/07/2013,305.8272,512.0000,0.79,510.0000,508.0000,512.5000,508.8000,2725623780,13955194,36626939,7168323,1414,,,2670895650,80.00,01/07/2010
09/07/2013,303.4316,508.0000,-0.39,508.0000,510.0000,512.7000,504.4000,2725623535,13846168,81733764,16079416,1461,,,2670895650,80.00,01/07/2010
08/07/2013,304.6374,510.0000,1.39,507.0000,503.0000,510.0000,503.4000,2725623535,13900680,28890018,5701503,1230,,,2670895650,80.00,01/07/2010
07/07/2013,300.4532,503.0000,-0.57,506.0000,505.9000,507.0000,499.1000,2725622489,13709881,12949318,2577477,720,,,2670895650,80.00,01/07/2010
04/07/2013,302.1771,505.9000,0.98,500.0000,501.0000,510.8000,497.2000,2725622489,13788924,49011628,9738747,1924,,,2670895650,80.00,01/07/2010
03/07/2013,299.2634,501.0000,0.20,494.5000,500.0000,506.0000,493.9000,2725589155,13655202,50302941,10035058,2220,,,2670895650,80.00,01/07/2010
02/07/2013,298.6565,500.0000,2.63,487.5000,487.2000,500.0000,486.1000,2725589079,13627945,30685098,6227612,1425,,,2670895650,80.00,01/07/2010
01/07/2013,291.0162,487.2000,0.77,485.0000,483.5000,492.8000,482.6000,2725589079,13279070,26936187,5528028,1419,,,2670895650,80.00,01/07/2010
30/06/2013,288.8067,483.5000,-0.51,492.4000,486.0000,495.0000,479.0000,2725589079,13178223,21892646,4521929,1008,,,2670895650,80.00,01/07/2010
27/06/2013,290.2958,486.0000,-0.41,483.0000,488.0000,486.0000,480.2000,2725556645,13246205,65306191,13510267,1206,,,2670895650,80.00,01/07/2010
26/06/2013,291.4936,488.0000,-2.46,500.8000,500.3000,504.7000,487.0000,2725556645,13300716,65536163,13197820,2702,,,2670895650,80.00,01/07/2010
25/06/2013,298.8343,500.3000,1.34,499.0000,493.7000,512.0000,495.8000,2725305366,13634703,97218428,19195033,2763,,,2670895650,80.00,01/07/2010
24/06/2013,294.8929,493.7000,2.22,483.0000,483.0000,494.7000,480.6000,2725305366,13454833,48754269,9948447,2221,,,2670895650,80.00,01/07/2010
23/06/2013,288.5073,483.0000,1.49,479.0000,475.9000,484.0000,475.0000,2725305366,13163225,15239585,3173898,848,,,2670895650,80.00,01/07/2010
20/06/2013,284.2662,475.9000,-4.82,495.5000,500.0000,496.9000,475.5000,2725305366,12969728,66185219,13699389,2552,,,2670895650,80.00,01/07/2010
19/06/2013,298.6565,500.0000,-1.19,504.0000,506.0000,504.9000,495.3000,2725161098,13625805,51707553,10342377,2341,,,2670895650,80.00,01/07/2010
18/06/2013,302.2499,506.0000,-0.78,508.0000,510.0000,524.5000,505.0000,2725161098,13789315,106068502,20645605,3966,,,2670895650,80.00,01/07/2010
